@RELATION Pacman-data-training

@ATTRIBUTE pacman_position_x NUMERIC
@ATTRIBUTE pacman_position_y NUMERIC
@ATTRIBUTE is_North_Valid {True,False}
@ATTRIBUTE is_South_Valid {True,False}
@ATTRIBUTE is_East_Valid {True,False}
@ATTRIBUTE is_West_Valid {True,False}
@ATTRIBUTE is_Stop_Valid {True,False}
@ATTRIBUTE pacman_direction {North,South,East,West,Stop}
@ATTRIBUTE alive_ghost_1 {True,False}
@ATTRIBUTE alive_ghost_2 {True,False}
@ATTRIBUTE alive_ghost_3 {True,False}
@ATTRIBUTE alive_ghost_4 {True,False}
@ATTRIBUTE ghost_1_position_x NUMERIC
@ATTRIBUTE ghost_1_position_y NUMERIC
@ATTRIBUTE ghost_2_position_x NUMERIC
@ATTRIBUTE ghost_2_position_y NUMERIC
@ATTRIBUTE ghost_3_position_x NUMERIC
@ATTRIBUTE ghost_3_position_y NUMERIC
@ATTRIBUTE ghost_4_position_x NUMERIC
@ATTRIBUTE ghost_4_position_y NUMERIC
@ATTRIBUTE ghost_1_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_2_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_3_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_4_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_1_distance NUMERIC
@ATTRIBUTE ghost_2_distance NUMERIC
@ATTRIBUTE ghost_3_distance NUMERIC
@ATTRIBUTE ghost_4_distance NUMERIC
@ATTRIBUTE pac_dots_distance NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score_change NUMERIC

@ATTRIBUTE next_action {North,South,East,West,Stop}
@ATTRIBUTE next_score NUMERIC

@DATA
20,6,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,6,-1,540,-1,East,539
21,6,False,False,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,5,-1,539,-1,East,538
22,6,False,False,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,4,-1,538,-1,East,537
23,6,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,3,-1,537,-1,East,536
24,6,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,2,-1,536,-1,East,535
25,6,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,535,199,North,734
1,18,False,True,True,False,True,Stop,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,0,-1,Stop,-1
1,18,False,True,True,False,True,Stop,True,True,True,True,6,9,11,3,17,6,25,7,East,Stop,Stop,North,14,25,28,34,-1,-1,-1,South,-2
1,17,True,True,False,False,True,South,True,True,True,True,6,10,11,4,17,6,25,8,North,North,Stop,West,12,23,27,32,-1,-2,-1,South,-3
1,16,True,True,True,False,True,South,True,True,True,True,6,9,10,4,16,6,24,8,South,West,West,North,12,21,25,30,-1,-3,-1,South,-4
1,15,True,True,True,False,True,South,True,True,True,True,6,8,10,5,16,6,24,9,South,North,West,East,12,19,24,30,-1,-4,-1,South,-5
1,14,True,True,True,False,True,South,True,True,True,True,6,8,10,5,15,6,25,9,South,North,West,West,11,18,22,28,-1,-5,-1,South,-6
1,13,True,True,False,False,True,South,True,True,True,True,6,9,10,4,15,6,24,9,North,South,West,South,9,18,21,28,-1,-6,-1,South,-7
1,12,True,True,True,False,True,South,True,True,True,True,6,8,10,3,14,6,24,8,South,South,West,South,9,18,19,27,-1,-7,-1,South,-8
1,11,True,True,False,False,True,South,True,True,True,True,5,8,10,4,15,6,24,8,West,North,East,East,7,16,19,27,-1,-8,-1,South,-9
1,10,True,True,False,False,True,South,True,True,True,True,5,7,11,4,15,6,25,8,South,East,East,West,7,16,18,25,-1,-9,-1,South,-10
1,9,True,True,False,False,True,South,True,True,True,True,5,6,11,4,14,6,24,8,South,East,West,East,7,15,16,25,-1,-10,-1,South,-11
1,8,True,True,False,False,True,South,True,True,True,True,4,6,11,4,14,7,25,8,West,East,North,South,5,14,14,25,-1,-11,-1,South,-12
1,7,True,True,False,False,True,South,True,True,True,True,4,5,11,5,14,7,25,7,South,North,North,South,5,12,13,25,-1,-12,-1,South,-13
1,6,True,True,True,False,True,South,True,True,True,True,3,5,11,6,14,8,25,6,West,North,North,South,3,10,15,25,-1,-13,-1,East,-14
2,6,False,True,True,True,True,East,True,True,True,True,2,5,11,6,14,9,25,5,West,North,North,East,1,9,15,25,-1,-14,-1,East,-15
3,6,True,True,True,True,True,East,True,True,True,True,3,5,11,5,14,9,26,5,Stop,South,North,South,1,9,14,25,-1,-15,199,South,184
3,5,True,True,True,True,True,South,False,True,True,True,1,1,10,5,14,9,26,4,Stop,West,North,South,-1,7,15,24,-1,184,-1,West,183
2,5,True,True,True,True,True,West,False,True,True,True,1,1,10,5,14,9,26,4,Stop,West,North,West,-1,8,16,24,-1,183,-1,East,182
3,5,True,True,True,True,True,East,False,True,True,True,1,1,10,4,14,8,25,4,Stop,South,South,West,-1,8,14,22,-1,182,-1,East,181
4,5,True,True,True,True,True,East,False,True,True,True,1,1,10,3,14,7,24,4,Stop,South,South,South,-1,8,12,22,-1,181,-1,East,180
5,5,True,True,False,True,True,East,False,True,True,True,1,1,10,4,13,7,24,3,Stop,North,West,South,-1,6,10,21,-1,180,-1,North,179
5,6,True,True,True,True,True,North,False,True,True,True,1,1,10,3,13,7,24,3,Stop,South,West,North,-1,8,9,21,-1,179,-1,East,178
6,6,True,False,True,True,True,East,False,True,True,True,1,1,10,4,13,6,24,4,Stop,North,South,West,-1,6,7,19,-1,178,-1,East,177
7,6,False,False,True,True,True,East,False,True,True,True,1,1,10,4,13,5,23,4,Stop,North,South,South,-1,5,7,19,-1,177,-1,East,176
8,6,True,True,True,True,True,East,False,True,True,True,1,1,10,5,13,6,23,3,Stop,North,North,East,-1,3,5,19,-1,176,-1,East,175
9,6,True,True,True,True,True,East,False,True,True,True,1,1,9,5,13,6,24,3,Stop,Stop,North,North,-1,1,4,17,-1,175,199,South,374
9,5,True,True,True,True,True,South,False,False,True,True,1,1,3,1,13,5,24,4,Stop,Stop,South,North,-1,-1,4,16,-1,374,-1,South,373
9,4,True,True,True,True,True,South,False,False,True,True,1,1,3,1,13,4,24,4,Stop,Stop,South,North,-1,-1,4,15,-1,373,-1,North,372
9,5,True,True,True,True,True,North,False,False,True,True,1,1,3,1,14,4,24,4,Stop,Stop,East,South,-1,-1,6,17,-1,372,-1,North,371
9,6,True,True,True,True,True,North,False,False,True,True,1,1,3,1,13,4,24,3,Stop,Stop,West,South,-1,-1,6,18,-1,371,-1,North,370
9,7,True,True,True,True,True,North,False,False,True,True,1,1,3,1,13,5,24,3,Stop,Stop,North,North,-1,-1,6,18,-1,370,-1,North,369
9,8,True,True,True,True,True,North,False,False,True,True,1,1,3,1,13,4,24,4,Stop,Stop,South,South,-1,-1,8,20,-1,369,-1,North,368
9,9,True,True,True,True,True,North,False,False,True,True,1,1,3,1,13,5,24,3,Stop,Stop,North,North,-1,-1,8,20,-1,368,-1,East,367
10,9,True,True,True,True,True,East,False,False,True,True,1,1,3,1,13,6,24,4,Stop,Stop,North,North,-1,-1,6,18,-1,367,-1,North,366
10,10,True,True,True,True,True,North,False,False,True,True,1,1,3,1,14,6,24,5,Stop,Stop,East,East,-1,-1,8,20,-1,366,-1,North,365
10,11,True,True,True,True,True,North,False,False,True,True,1,1,3,1,14,5,25,5,Stop,Stop,South,South,-1,-1,10,22,-1,365,-1,North,364
10,12,True,True,True,True,True,North,False,False,True,True,1,1,3,1,14,6,25,4,Stop,Stop,North,South,-1,-1,10,24,-1,364,-1,East,363
11,12,False,True,True,True,True,East,False,False,True,True,1,1,3,1,13,6,25,3,Stop,Stop,West,West,-1,-1,8,22,-1,363,-1,East,362
12,12,False,False,True,True,True,East,False,False,True,True,1,1,3,1,13,7,24,3,Stop,Stop,North,West,-1,-1,6,20,-1,362,-1,East,361
13,12,False,True,True,True,True,East,False,False,True,True,1,1,3,1,13,8,23,3,Stop,Stop,North,West,-1,-1,4,18,-1,361,-1,South,360
13,11,True,True,True,False,True,South,False,False,True,True,1,1,3,1,14,8,22,3,Stop,Stop,East,West,-1,-1,4,16,-1,360,-1,South,359
13,10,True,True,True,False,True,South,False,False,True,True,1,1,3,1,14,9,21,3,Stop,Stop,North,West,-1,-1,2,14,-1,359,-1,South,358
13,9,True,True,True,False,True,South,False,False,False,True,1,1,3,1,5,1,20,3,Stop,Stop,Stop,West,-1,-1,-1,13,-1,558,-1,South,557
13,8,True,True,True,False,True,South,False,False,False,True,1,1,3,1,5,1,20,3,Stop,Stop,Stop,West,-1,-1,-1,12,-1,557,-1,North,556
13,9,True,True,True,False,True,North,False,False,False,True,1,1,3,1,5,1,20,3,Stop,Stop,Stop,East,-1,-1,-1,14,-1,556,-1,South,555
13,8,True,True,True,False,True,South,False,False,False,True,1,1,3,1,5,1,21,3,Stop,Stop,Stop,East,-1,-1,-1,13,-1,555,-1,South,554
13,7,True,True,True,False,True,South,False,False,False,True,1,1,3,1,5,1,21,3,Stop,Stop,Stop,North,-1,-1,-1,11,-1,554,-1,South,553
13,6,True,True,True,False,True,South,False,False,False,True,1,1,3,1,5,1,21,4,Stop,Stop,Stop,East,-1,-1,-1,11,-1,553,-1,East,552
14,6,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,4,Stop,Stop,Stop,East,-1,-1,-1,10,-1,552,-1,South,551
14,5,True,True,False,True,True,South,False,False,False,True,1,1,3,1,5,1,22,4,Stop,Stop,Stop,West,-1,-1,-1,8,-1,551,-1,South,550
14,4,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,21,4,Stop,Stop,Stop,East,-1,-1,-1,8,-1,550,-1,East,549
15,4,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,4,Stop,Stop,Stop,East,-1,-1,-1,8,-1,549,-1,East,548
16,4,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,23,4,Stop,Stop,Stop,South,-1,-1,-1,8,-1,548,-1,East,547
17,4,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,23,3,Stop,Stop,Stop,West,-1,-1,-1,6,-1,547,-1,East,546
18,4,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,3,Stop,Stop,Stop,East,-1,-1,-1,6,-1,546,-1,East,545
19,4,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,23,3,Stop,Stop,Stop,West,-1,-1,-1,4,-1,545,-1,East,544
20,4,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,3,Stop,Stop,Stop,West,-1,-1,-1,3,-1,544,-1,East,543
21,4,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,3,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,543,199,South,742
